solver,seed,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_30s,gap_60s,gap_120s,gap_300s,n_rounds
fast-T2,2,T2_1000_20000_3.wclq,1000,20000,5068,5278,7552,6788,0.286093,OK,0.339384,0.339384,0.302879,0.299636,-1,212
fast-T2,2,T2_1000_20000_4.wclq,1000,20000,5399,5638,7038,6581,0.167258,OK,0.218929,0.189624,0.183633,0.174549,-1,198
fast-T2,2,T2_1000_20000_6.wclq,1000,20000,4814,5156,7378,6746,0.308379,OK,0.363655,0.352988,0.326908,0.308379,-1,206
fast-T2,2,T2_1000_20000_7.wclq,1000,20000,4762,5307,7298,6436,0.212738,OK,0.317503,0.282838,0.267179,0.244152,-1,199
fast-T2,2,T2_1000_20000_8.wclq,1000,20000,4560,4772,7032,6214,0.302179,OK,0.351163,0.351163,0.330621,0.323536,-1,203
fast-T2,2,T2_1000_20000_9.wclq,1000,20000,5343,5835,7683,7177,0.229991,OK,0.309911,0.276819,0.260892,0.229991,-1,198
fast-T2,2,T2_1000_5000_0.wclq,1000,5000,2682,2752,3272,3014,0.095203,OK,0.112505,0.106383,0.106383,0.102339,-1,271
fast-T2,2,T2_1000_5000_3.wclq,1000,5000,3073,3127,3627,3318,0.061081,OK,0.082655,0.077522,0.071705,0.068255,-1,262
fast-T2,2,T2_1000_5000_7.wclq,1000,5000,2548,2622,3066,2852,0.087719,OK,0.115055,0.09946,0.09819,0.093558,-1,265
fast-T2,2,T2_1000_5000_8.wclq,1000,5000,2813,2887,3321,3105,0.075511,OK,0.097173,0.091772,0.085664,0.08377,-1,262
fast-T2,2,T2_1000_5000_9.wclq,1000,5000,2965,3048,3604,3297,0.081693,OK,0.104278,0.099135,0.091901,0.089917,-1,270
fast-T2,2,T2_100_1000_1.wclq,100,1000,373,376,423,423,0.125,OK,0.131016,0.125,0.125,0.125,-1,611
fast-T2,2,T2_100_1000_3.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.065116,0.065116,0.065116,0.065116,-1,535
fast-T2,2,T2_100_1000_4.wclq,100,1000,425,432,446,446,0.032407,OK,0.039627,0.032407,0.032407,0.032407,-1,625
fast-T2,2,T2_100_1000_5.wclq,100,1000,341,343,379,379,0.104956,OK,0.104956,0.104956,0.104956,0.104956,-1,567
fast-T2,2,T2_100_1000_6.wclq,100,1000,343,344,384,384,0.116279,OK,0.116279,0.116279,0.116279,0.116279,-1,630
fast-T2,2,T2_100_1000_8.wclq,100,1000,408,423,474,474,0.120567,OK,0.120567,0.120567,0.120567,0.120567,-1,598
fast-T2,2,T2_100_100_7.wclq,100,100,125,127,127,127,0.0,OPT,0.007937,0.007937,-1,-1,-1,537
fast-T2,2,T2_100_2000_2.wclq,100,2000,241,269,302,302,0.122677,OK,0.122677,0.122677,0.122677,0.122677,-1,578
fast-T2,2,T2_100_2000_6.wclq,100,2000,275,287,349,349,0.216028,OK,0.216028,0.216028,0.216028,0.216028,-1,575
fast-T2,2,T2_100_2000_7.wclq,100,2000,373,405,430,430,0.061728,OK,0.061728,0.061728,0.061728,0.061728,0.061728,569
fast-T2,2,T2_100_250_1.wclq,100,250,182,183,186,186,0.016393,OK,0.016393,0.016393,0.016393,0.016393,-1,705
fast-T2,2,T2_100_250_3.wclq,100,250,211,211,215,215,0.018957,OK,0.018957,0.018957,0.018957,0.018957,-1,706
fast-T2,2,T2_100_250_4.wclq,100,250,213,216,233,226,0.046296,OK,0.046296,0.046296,0.046296,0.046296,-1,678
fast-T2,2,T2_100_250_8.wclq,100,250,215,218,229,226,0.036697,OK,0.036697,0.036697,0.036697,0.036697,-1,682
fast-T2,2,T2_100_500_1.wclq,100,500,276,278,291,287,0.032374,OK,0.032374,0.032374,0.032374,0.032374,-1,665
fast-T2,2,T2_100_500_2.wclq,100,500,286,290,299,299,0.031034,OK,0.034602,0.031034,0.031034,0.031034,-1,653
fast-T2,2,T2_100_500_3.wclq,100,500,348,351,363,363,0.034188,OK,0.034188,0.034188,0.034188,0.034188,-1,659
fast-T2,2,T2_100_500_6.wclq,100,500,249,254,259,259,0.019685,OK,0.023715,0.023715,0.023715,0.023715,-1,657
fast-T2,2,T2_100_500_9.wclq,100,500,277,279,284,284,0.017921,OK,0.017921,0.017921,0.017921,0.017921,-1,680
fast-T2,2,T2_100_750_4.wclq,100,750,350,350,358,358,0.022857,OK,0.022857,0.022857,0.022857,0.022857,-1,652
fast-T2,2,T2_100_750_7.wclq,100,750,324,331,364,356,0.075529,OK,0.075529,0.075529,0.075529,0.075529,-1,631
fast-T2,2,T2_100_750_9.wclq,100,750,374,382,418,418,0.094241,OK,0.108753,0.108753,0.108753,0.094241,-1,650
fast-T2,2,T2_150_1000_9.wclq,150,1000,579,589,663,640,0.086587,OK,0.086587,0.086587,0.086587,0.086587,-1,517
fast-T2,2,T2_150_2000_1.wclq,150,2000,503,517,598,598,0.156673,OK,0.167969,0.167969,0.167969,0.161165,-1,485
fast-T2,2,T2_150_2000_3.wclq,150,2000,610,632,699,699,0.106013,OK,0.106013,0.106013,0.106013,0.106013,-1,469
fast-T2,2,T2_150_2000_4.wclq,150,2000,489,498,534,534,0.072289,OK,0.085366,0.078788,0.078788,0.078788,-1,513
fast-T2,2,T2_150_2000_6.wclq,150,2000,525,539,553,553,0.025974,OK,0.025974,0.025974,0.025974,0.025974,-1,502
fast-T2,2,T2_150_250_4.wclq,150,250,226,227,228,227,0.0,OPT,-1,-1,-1,-1,-1,113
fast-T2,2,T2_150_250_8.wclq,150,250,240,242,242,242,0.0,OPT,-1,-1,-1,-1,-1,88
fast-T2,2,T2_150_3000_2.wclq,150,3000,591,623,696,696,0.117175,OK,0.144737,0.144737,0.144737,0.142857,-1,454
fast-T2,2,T2_150_3000_3.wclq,150,3000,834,855,1053,1053,0.231579,OK,0.26259,0.231579,0.231579,0.231579,-1,470
fast-T2,2,T2_150_3000_4.wclq,150,3000,398,401,416,416,0.037406,OK,0.037406,0.037406,0.037406,0.037406,-1,489
fast-T2,2,T2_150_500_0.wclq,150,500,387,389,403,403,0.03599,OK,0.03866,0.03599,0.03599,0.03599,-1,640
fast-T2,2,T2_150_500_2.wclq,150,500,334,338,348,346,0.023669,OK,0.029762,0.023669,0.023669,0.023669,-1,599
fast-T2,2,T2_150_500_4.wclq,150,500,321,323,349,340,0.052632,OK,0.052632,0.052632,0.052632,0.052632,-1,622
fast-T2,2,T2_150_500_5.wclq,150,500,296,302,309,308,0.019868,OK,0.019868,0.019868,0.019868,0.019868,-1,632
fast-T2,2,T2_150_500_7.wclq,150,500,337,337,338,338,0.002967,OK,0.002967,0.002967,0.002967,0.002967,-1,665
fast-T2,2,T2_150_750_0.wclq,150,750,530,537,583,572,0.065177,OK,0.073171,0.065177,0.065177,0.065177,-1,563
fast-T2,2,T2_150_750_2.wclq,150,750,450,466,478,473,0.015021,OK,0.015021,0.015021,0.015021,0.015021,-1,601
fast-T2,2,T2_150_750_3.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.087794,0.083156,0.083156,0.083156,-1,535
fast-T2,2,T2_150_750_4.wclq,150,750,403,412,431,431,0.046117,OK,0.05122,0.05122,0.05122,0.05122,-1,594
fast-T2,2,T2_150_750_5.wclq,150,750,393,400,432,423,0.0575,OK,0.062814,0.0575,0.0575,0.0575,-1,540
fast-T2,2,T2_150_750_7.wclq,150,750,366,372,379,379,0.018817,OK,0.018817,0.018817,0.018817,0.018817,-1,625
fast-T2,2,T2_200_1000_2.wclq,200,1000,540,546,563,563,0.031136,OK,0.036832,0.033028,0.033028,0.033028,-1,569
fast-T2,2,T2_200_2000_5.wclq,200,2000,630,661,758,748,0.131619,OK,0.154321,0.150769,0.149002,0.138508,-1,459
fast-T2,2,T2_200_250_0.wclq,200,250,310,310,310,310,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_200_250_3.wclq,200,250,278,279,280,279,0.0,OPT,-1,-1,-1,-1,-1,181
fast-T2,2,T2_200_3000_1.wclq,200,3000,819,841,924,916,0.08918,OK,0.100962,0.098321,0.097006,0.094385,-1,427
fast-T2,2,T2_200_3000_3.wclq,200,3000,934,962,1175,1170,0.216216,OK,0.222571,0.222571,0.21875,0.216216,-1,432
fast-T2,2,T2_200_3000_6.wclq,200,3000,800,817,938,938,0.148103,OK,0.148103,0.148103,0.148103,0.148103,-1,449
fast-T2,2,T2_200_3000_7.wclq,200,3000,904,958,1063,1063,0.109603,OK,0.138116,0.127253,0.122492,0.122492,-1,425
fast-T2,2,T2_200_3000_8.wclq,200,3000,832,870,986,986,0.133333,OK,0.154567,0.154567,0.138568,0.133333,-1,437
fast-T2,2,T2_200_500_0.wclq,200,500,472,480,493,487,0.014583,OK,0.018828,0.018828,0.016701,0.014583,-1,573
fast-T2,2,T2_200_500_1.wclq,200,500,334,335,337,335,0.0,OPT,0.002994,0.002994,0.002994,-1,-1,527
fast-T2,2,T2_200_500_2.wclq,200,500,343,344,349,347,0.008721,OK,0.008721,0.008721,0.008721,0.008721,-1,620
fast-T2,2,T2_200_500_3.wclq,200,500,408,411,426,419,0.019465,OK,0.021951,0.019465,0.019465,0.019465,-1,620
fast-T2,2,T2_200_500_5.wclq,200,500,342,344,347,347,0.008721,OK,0.008721,0.008721,0.008721,0.008721,-1,606
fast-T2,2,T2_200_500_8.wclq,200,500,356,358,359,359,0.002793,OK,0.002793,0.002793,0.002793,0.002793,-1,626
fast-T2,2,T2_200_500_9.wclq,200,500,456,459,460,460,0.002179,OK,0.004367,0.002179,0.002179,0.002179,-1,596
fast-T2,2,T2_200_750_5.wclq,200,750,470,475,494,485,0.021053,OK,0.023207,0.021053,0.021053,0.021053,-1,580
fast-T2,2,T2_200_750_7.wclq,200,750,442,448,458,449,0.002232,OK,0.006726,0.006726,0.002232,0.002232,-1,600
fast-T2,2,T2_200_750_9.wclq,200,750,556,571,594,594,0.04028,OK,0.045775,0.045775,0.045775,0.04028,-1,540
fast-T2,2,T2_250_1000_0.wclq,250,1000,655,667,704,695,0.041979,OK,0.043544,0.041979,0.041979,0.041979,-1,517
fast-T2,2,T2_250_1000_5.wclq,250,1000,595,600,614,603,0.005,OK,0.008361,0.006678,0.006678,0.006678,-1,555
fast-T2,2,T2_250_2000_1.wclq,250,2000,811,829,997,956,0.153197,OK,0.168704,0.155985,0.155985,0.153197,-1,429
fast-T2,2,T2_250_2000_2.wclq,250,2000,936,945,1069,1044,0.104762,OK,0.104762,0.104762,0.104762,0.104762,-1,458
fast-T2,2,T2_250_2000_4.wclq,250,2000,850,866,906,905,0.045035,OK,0.049884,0.048667,0.048667,0.048667,-1,451
fast-T2,2,T2_250_2000_8.wclq,250,2000,1019,1030,1183,1163,0.129126,OK,0.129126,0.129126,0.129126,0.129126,-1,414
fast-T2,2,T2_250_250_3.wclq,250,250,313,313,314,313,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_250_3000_3.wclq,250,3000,1255,1281,1500,1472,0.149102,OK,0.165479,0.15451,0.149102,0.149102,-1,397
fast-T2,2,T2_250_3000_5.wclq,250,3000,830,880,964,964,0.095455,OK,0.131455,0.124854,0.105505,0.09795,-1,397
fast-T2,2,T2_250_3000_9.wclq,250,3000,1268,1330,1560,1538,0.156391,OK,0.183988,0.178544,0.156391,0.156391,-1,424
fast-T2,2,T2_250_5000_4.wclq,250,5000,1168,1189,1386,1361,0.144659,OK,0.144659,0.144659,0.144659,0.144659,-1,392
fast-T2,2,T2_250_5000_8.wclq,250,5000,1476,1522,1640,1640,0.07753,OK,0.09699,0.088977,0.07753,0.07753,-1,374
fast-T2,2,T2_250_500_1.wclq,250,500,414,414,425,420,0.014493,OK,0.014493,0.014493,0.014493,0.014493,-1,602
fast-T2,2,T2_250_500_2.wclq,250,500,452,455,459,457,0.004396,OK,0.006608,0.006608,0.004396,0.004396,-1,580
fast-T2,2,T2_250_500_5.wclq,250,500,403,404,414,406,0.00495,OK,0.007444,0.007444,0.00495,0.00495,-1,569
fast-T2,2,T2_250_500_6.wclq,250,500,427,429,439,434,0.011655,OK,0.011655,0.011655,0.011655,0.011655,-1,574
fast-T2,2,T2_250_500_7.wclq,250,500,381,384,386,385,0.002604,OK,0.007853,0.005222,0.002604,0.002604,-1,598
fast-T2,2,T2_250_500_9.wclq,250,500,478,479,481,481,0.004175,OK,0.004175,0.004175,0.004175,0.004175,-1,587
fast-T2,2,T2_250_750_0.wclq,250,750,555,561,587,576,0.026738,OK,0.032258,0.030411,0.026738,0.026738,-1,506
fast-T2,2,T2_250_750_2.wclq,250,750,563,567,579,574,0.012346,OK,0.014134,0.014134,0.014134,0.014134,-1,542
fast-T2,2,T2_300_1000_0.wclq,300,1000,692,708,745,736,0.039548,OK,0.043972,0.043972,0.039548,0.039548,-1,480
fast-T2,2,T2_300_1000_5.wclq,300,1000,603,612,625,625,0.021242,OK,0.031353,0.026273,0.026273,0.022913,-1,486
fast-T2,2,T2_300_1000_8.wclq,300,1000,723,738,807,774,0.04878,OK,0.054496,0.053061,0.050204,0.050204,-1,461
fast-T2,2,T2_300_1000_9.wclq,300,1000,828,848,898,877,0.034198,OK,0.044048,0.041568,0.03787,0.036643,-1,455
fast-T2,2,T2_300_2000_3.wclq,300,2000,956,993,1129,1105,0.11279,OK,0.134497,0.12069,0.12069,0.115035,-1,408
fast-T2,2,T2_300_2000_4.wclq,300,2000,1120,1145,1340,1264,0.10393,OK,0.109745,0.108772,0.104895,0.104895,-1,429
fast-T2,2,T2_300_2000_6.wclq,300,2000,921,948,1072,1025,0.081224,OK,0.08811,0.086957,0.081224,0.081224,-1,425
fast-T2,2,T2_300_3000_3.wclq,300,3000,1214,1281,1522,1493,0.165496,OK,0.19059,0.181171,0.17282,0.165496,-1,377
fast-T2,2,T2_300_3000_5.wclq,300,3000,1155,1179,1306,1295,0.098388,OK,0.107784,0.099321,0.099321,0.099321,-1,406
fast-T2,2,T2_300_3000_7.wclq,300,3000,1034,1061,1193,1193,0.124411,OK,0.131879,0.129735,0.129735,0.124411,-1,401
fast-T2,2,T2_300_300_9.wclq,300,300,412,412,415,413,0.002427,OK,0.002427,0.002427,0.002427,0.002427,-1,597
fast-T2,2,T2_300_5000_3.wclq,300,5000,1476,1581,2087,2076,0.313093,OK,0.32398,0.322293,0.313093,0.313093,-1,347
fast-T2,2,T2_300_5000_4.wclq,300,5000,1200,1279,1454,1454,0.136826,OK,0.171636,0.16227,0.153053,0.153053,-1,376
fast-T2,2,T2_300_5000_5.wclq,300,5000,1188,1239,1478,1462,0.179984,OK,0.199344,0.188618,0.187652,0.179984,-1,368
fast-T2,2,T2_300_5000_6.wclq,300,5000,1184,1191,1389,1389,0.166247,OK,0.166247,0.166247,0.166247,0.166247,-1,377
fast-T2,2,T2_300_500_0.wclq,300,500,520,521,523,521,0.0,OPT,0.001923,0.001923,0.001923,-1,-1,455
fast-T2,2,T2_300_500_2.wclq,300,500,479,479,481,479,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_300_500_3.wclq,300,500,491,493,495,493,0.0,OPT,0.002033,-1,-1,-1,-1,312
fast-T2,2,T2_300_500_4.wclq,300,500,485,486,494,491,0.010288,OK,0.010288,0.010288,0.010288,0.010288,-1,569
fast-T2,2,T2_300_500_6.wclq,300,500,456,456,465,463,0.015351,OK,0.015351,0.015351,0.015351,0.015351,-1,598
fast-T2,2,T2_300_500_8.wclq,300,500,478,481,489,485,0.008316,OK,0.010417,0.010417,0.010417,0.008316,-1,556
fast-T2,2,T2_300_500_9.wclq,300,500,545,547,562,552,0.009141,OK,0.010989,0.009141,0.009141,0.009141,-1,563
fast-T2,2,T2_300_750_4.wclq,300,750,640,645,648,645,0.0,OPT,-1,-1,-1,-1,-1,78
fast-T2,2,T2_500_10000_2.wclq,500,10000,2263,2561,3282,3170,0.237798,OK,0.325805,0.266986,0.237798,0.237798,-1,278
fast-T2,2,T2_500_10000_5.wclq,500,10000,2208,2375,2744,2707,0.139789,OK,0.179521,0.155356,0.149958,0.148981,-1,285
fast-T2,2,T2_500_10000_6.wclq,500,10000,2269,2440,2969,2940,0.204918,OK,0.245763,0.218905,0.209379,0.205412,-1,292
fast-T2,2,T2_500_10000_8.wclq,500,10000,2499,2605,3054,3013,0.156622,OK,0.171462,0.162871,0.157955,0.156622,-1,287
fast-T2,2,T2_500_1000_0.wclq,500,1000,947,958,995,975,0.017745,OK,0.023085,0.023085,0.017745,0.017745,-1,455
fast-T2,2,T2_500_1000_2.wclq,500,1000,886,894,903,895,0.001119,OK,0.00224,0.00224,0.00224,0.00224,-1,479
fast-T2,2,T2_500_1000_6.wclq,500,1000,923,925,932,929,0.004324,OK,0.006501,0.005411,0.004324,0.004324,-1,468
fast-T2,2,T2_500_1000_7.wclq,500,1000,808,812,827,818,0.007389,OK,0.011125,0.011125,0.009877,0.009877,-1,461
fast-T2,2,T2_500_2000_1.wclq,500,2000,1215,1247,1401,1310,0.050521,OK,0.061588,0.059014,0.052209,0.052209,0.050521,370
fast-T2,2,T2_500_2000_3.wclq,500,2000,1324,1356,1523,1426,0.051622,OK,0.064732,0.053137,0.053137,0.053137,-1,392
fast-T2,2,T2_500_2000_4.wclq,500,2000,1354,1391,1549,1459,0.048886,OK,0.061091,0.054191,0.04964,0.048886,-1,374
fast-T2,2,T2_500_5000_4.wclq,500,5000,2245,2335,2861,2636,0.128908,OK,0.149085,0.143105,0.13474,0.133763,-1,319
fast-T2,2,T2_500_5000_8.wclq,500,5000,1865,1988,2306,2218,0.115694,OK,0.15161,0.138019,0.115694,0.115694,-1,318
fast-T2,2,T2_500_500_1.wclq,500,500,597,598,599,598,0.0,OPT,0.001675,-1,-1,-1,-1,215
fast-T2,2,T2_500_500_3.wclq,500,500,613,613,615,613,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_500_500_4.wclq,500,500,633,634,635,634,0.0,OPT,0.00158,-1,-1,-1,-1,261
fast-T2,2,T2_500_500_7.wclq,500,500,577,579,582,579,0.0,OPT,-1,-1,-1,-1,-1,119
fast-T2,2,T2_500_500_9.wclq,500,500,651,651,653,652,0.001536,OK,0.001536,0.001536,0.001536,0.001536,-1,536
fast-T2,2,T2_50_1000_1.wclq,50,1000,163,163,165,165,0.01227,OK,0.01227,0.01227,0.01227,0.01227,-1,684
fast-T2,2,T2_50_1000_4.wclq,50,1000,104,107,107,107,0.0,OPT,-1,-1,-1,-1,-1,289
fast-T2,2,T2_50_1000_8.wclq,50,1000,326,326,359,359,0.101227,OK,0.101227,0.101227,0.101227,0.101227,-1,677
fast-T2,2,T2_50_100_9.wclq,50,100,69,69,71,71,0.028986,OK,0.028986,0.028986,0.028986,0.028986,-1,786
fast-T2,2,T2_50_250_1.wclq,50,250,160,160,173,173,0.08125,OK,0.08125,0.08125,0.08125,0.08125,-1,748
fast-T2,2,T2_50_250_3.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.197674,0.197674,0.197674,0.197674,-1,703
fast-T2,2,T2_50_250_8.wclq,50,250,153,158,166,166,0.050633,OK,0.050633,0.050633,0.050633,0.050633,-1,763
fast-T2,2,T2_50_250_9.wclq,50,250,102,102,109,109,0.068627,OK,0.068627,0.068627,0.068627,0.068627,-1,755
fast-T2,2,T2_50_500_0.wclq,50,500,230,250,251,251,0.004,OK,0.004,0.004,0.004,0.004,-1,709
fast-T2,2,T2_50_500_1.wclq,50,500,223,223,223,223,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_50_500_2.wclq,50,500,102,102,104,104,0.019608,OK,0.019608,0.019608,0.019608,0.019608,-1,733
fast-T2,2,T2_50_500_3.wclq,50,500,230,230,256,256,0.113043,OK,0.113043,0.113043,0.113043,0.113043,-1,722
fast-T2,2,T2_50_500_5.wclq,50,500,164,165,181,181,0.09697,OK,0.09697,0.09697,0.09697,0.09697,-1,683
fast-T2,2,T2_50_500_8.wclq,50,500,205,205,249,249,0.214634,OK,0.214634,0.214634,0.214634,0.214634,-1,723
fast-T2,2,T2_50_750_4.wclq,50,750,102,102,102,102,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_800_0_0.wclq,800,799,1024,1024,1024,1024,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_800_0_1.wclq,800,799,993,993,996,994,0.001007,OK,0.002014,0.002014,0.001007,0.001007,-1,482
fast-T2,2,T2_800_0_4.wclq,800,799,1006,1006,1008,1006,0.0,OPT,-1,-1,-1,-1,-1,3
fast-T2,2,T2_800_0_8.wclq,800,799,990,991,991,991,0.0,OPT,0.00101,0.00101,0.00101,0.00101,-1,458
fast-T2,2,T2_800_10000_4.wclq,800,10000,3249,3455,4446,4055,0.173661,OK,0.214072,0.208284,0.20255,0.184287,-1,254
fast-T2,2,T2_800_1000_3.wclq,800,1000,1115,1119,1126,1119,0.0,OPT,0.000894,-1,-1,-1,-1,200
fast-T2,2,T2_800_1000_6.wclq,800,1000,1092,1092,1092,1092,0.0,OPT,-1,-1,-1,-1,-1,1
fast-T2,2,T2_800_2000_2.wclq,800,2000,1599,1607,1661,1633,0.016179,OK,0.018715,0.017445,0.016812,0.016179,-1,348
fast-T2,2,T2_800_2000_5.wclq,800,2000,1479,1481,1493,1490,0.006077,OK,0.006757,0.006757,0.006757,0.006077,-1,344
fast-T2,2,T2_800_2000_7.wclq,800,2000,1491,1507,1586,1531,0.015926,OK,0.02408,0.022712,0.020667,0.015926,-1,341
fast-T2,2,T2_800_2000_9.wclq,800,2000,1687,1707,1773,1731,0.01406,OK,0.021214,0.017637,0.015249,0.014654,-1,342
fast-T2,2,T2_800_5000_0.wclq,800,5000,2503,2561,3083,2808,0.096447,OK,0.115614,0.11252,0.106819,0.096447,-1,286
fast-T2,2,T2_800_5000_2.wclq,800,5000,2677,2774,3418,3106,0.119683,OK,0.144436,0.139398,0.135234,0.124547,-1,287
fast-T2,2,T2_800_5000_4.wclq,800,5000,2532,2582,3098,2853,0.104957,OK,0.120974,0.117947,0.107101,0.107101,-1,287
fast-T2,2,T2_800_5000_5.wclq,800,5000,2423,2483,2880,2666,0.073701,OK,0.088608,0.080665,0.080665,0.078043,-1,291
fast-T2,2,T2_800_5000_7.wclq,800,5000,2290,2372,2833,2573,0.084739,OK,0.116602,0.101455,0.100513,0.093498,0.084739,286
v19-T1,1,T1_1000_10000_2.wclq,1000,10000,988,1171,2697,2091,0.785653,OK,0.806149,0.806149,0.806149,0.791631,-1,46
v19-T1,1,T1_1000_10000_3.wclq,1000,10000,982,1161,2713,2120,0.826012,OK,0.832903,0.832903,0.832903,0.832903,-1,47
v19-T1,1,T1_1000_10000_5.wclq,1000,10000,977,1145,2650,2094,0.828821,OK,0.832314,0.832314,0.832314,0.832314,-1,45
v19-T1,1,T1_1000_10000_8.wclq,1000,10000,966,1118,2675,2047,0.830948,OK,0.860465,0.860465,0.860465,0.847048,-1,43
v19-T1,1,T1_1000_10000_9.wclq,1000,10000,1053,1185,2795,2168,0.829536,OK,0.847257,0.847257,0.847257,-1,-1,48
v19-T1,1,T1_1000_1000_0.wclq,1000,1000,9991,9991,10969,10405,0.041437,OK,0.041537,0.041537,0.041537,-1,-1,28
v19-T1,1,T1_1000_1000_1.wclq,1000,1000,10154,10154,10936,10494,0.033484,OK,0.035356,0.035356,0.034371,0.033484,-1,25
v19-T1,1,T1_1000_1000_4.wclq,1000,1000,10064,10064,11250,10578,0.051073,OK,0.051073,0.051073,0.051073,-1,-1,26
v19-T1,1,T1_1000_1000_6.wclq,1000,1000,10360,10360,11269,10694,0.032239,OK,0.032529,0.032529,0.032432,-1,-1,22
v19-T1,1,T1_1000_1000_8.wclq,1000,1000,10177,10177,11123,10603,0.041859,OK,0.04294,0.04294,0.042449,0.041859,-1,27
v19-T1,1,T1_1000_15000_2.wclq,1000,15000,581,694,1968,1537,1.214697,OK,1.275216,1.275216,1.275216,1.229107,-1,45
v19-T1,1,T1_1000_15000_3.wclq,1000,15000,592,684,1956,1535,1.244152,OK,1.25731,1.25731,1.25731,1.252924,-1,46
v19-T1,1,T1_1000_15000_5.wclq,1000,15000,582,694,1907,1517,1.185879,OK,1.185879,1.185879,1.185879,-1,-1,47
v19-T1,1,T1_1000_15000_7.wclq,1000,15000,570,683,1921,1515,1.218155,OK,1.245974,1.245974,1.245974,-1,-1,47
v19-T1,1,T1_1000_20000_0.wclq,1000,20000,408,485,1510,1195,1.463918,OK,1.494845,1.494845,1.494845,1.463918,-1,48
v19-T1,1,T1_1000_20000_2.wclq,1000,20000,403,489,1520,1209,1.472393,OK,1.511247,1.511247,1.511247,1.488753,-1,46
v19-T1,1,T1_1000_20000_7.wclq,1000,20000,398,489,1522,1198,1.449898,OK,1.498978,1.498978,1.498978,1.449898,-1,45
v19-T1,1,T1_1000_20000_8.wclq,1000,20000,396,476,1459,1182,1.483193,OK,1.518908,1.518908,1.518908,1.483193,-1,45
v19-T1,1,T1_1000_5000_0.wclq,1000,5000,2345,2638,4573,3688,0.398029,OK,0.407885,0.407885,0.407885,-1,-1,40
v19-T1,1,T1_1000_5000_4.wclq,1000,5000,2297,2685,4572,3718,0.38473,OK,0.395158,0.395158,0.395158,0.393669,-1,42
v19-T1,1,T1_1000_5000_5.wclq,1000,5000,2258,2590,4533,3618,0.396911,OK,0.411969,0.411969,0.411969,-1,-1,18
v19-T1,1,T1_1000_5000_6.wclq,1000,5000,2295,2572,4538,3653,0.420295,OK,0.430016,0.430016,0.430016,-1,-1,42
v19-T1,1,T1_1000_5000_7.wclq,1000,5000,2224,2565,4429,3595,0.401559,OK,0.414425,0.414425,0.414425,-1,-1,39
v19-T1,1,T1_1000_5000_8.wclq,1000,5000,2275,2574,4514,3609,0.402098,OK,0.406371,0.406371,0.406371,0.406371,-1,41
v19-T1,1,T1_1000_5000_9.wclq,1000,5000,2312,2612,4543,3663,0.402374,OK,0.408499,0.408499,0.408499,-1,-1,37
v19-T1,1,T1_100_1000_3.wclq,100,1000,105,123,200,200,0.626016,OK,0.626016,0.626016,0.626016,0.626016,-1,225
v19-T1,1,T1_100_1000_8.wclq,100,1000,98,119,217,198,0.663866,OK,0.677966,0.677966,0.677966,0.677966,-1,228
v19-T1,1,T1_100_1000_9.wclq,100,1000,99,120,212,196,0.633333,OK,0.633333,0.633333,0.633333,0.633333,-1,221
v19-T1,1,T1_100_100_1.wclq,100,100,1007,1010,1013,1013,0.00297,OK,0.00297,0.00297,0.00297,0.00297,-1,702
v19-T1,1,T1_100_100_2.wclq,100,100,1022,1022,1059,1039,0.016634,OK,0.016634,0.016634,0.016634,0.016634,-1,297
v19-T1,1,T1_100_100_8.wclq,100,100,1034,1034,1055,1048,0.01354,OK,0.01354,0.01354,0.01354,0.01354,-1,249
v19-T1,1,T1_100_100_9.wclq,100,100,1048,1055,1101,1071,0.015166,OK,0.015166,0.015166,0.015166,0.015166,-1,272
v19-T1,1,T1_100_2000_1.wclq,100,2000,44,45,108,108,1.4,OK,1.4,1.4,1.4,1.4,-1,229
v19-T1,1,T1_100_2000_3.wclq,100,2000,48,53,110,110,1.075472,OK,1.075472,1.075472,1.075472,1.075472,-1,229
v19-T1,1,T1_100_2000_4.wclq,100,2000,43,48,105,103,1.145833,OK,1.145833,1.145833,1.145833,1.145833,-1,235
v19-T1,1,T1_100_2000_5.wclq,100,2000,41,42,109,106,1.52381,OK,1.52381,1.52381,1.52381,1.52381,-1,229
v19-T1,1,T1_100_2000_9.wclq,100,2000,43,51,111,107,1.098039,OK,1.098039,1.098039,1.098039,1.098039,-1,235
v19-T1,1,T1_100_250_0.wclq,100,250,551,573,676,659,0.150087,OK,0.150087,0.150087,0.150087,0.150087,-1,271
v19-T1,1,T1_100_250_1.wclq,100,250,563,586,673,641,0.093857,OK,0.10327,0.10327,0.093857,0.093857,-1,271
